"","DATE","COUNTY","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","POS_TESTS","NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_RECOVERED","TOTAL_RECOVERED","NEW_ACTIVE","TOTAL_ACTIVE","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED"
"1226",2020-04-05,"Jackson",3,0,NA,NA,3,47,50,4,0,0,NA,NA,0,3,NA,NA
"1227",2020-04-05,"Jefferson",6,0,NA,NA,6,110,116,2,0,0,NA,NA,0,6,NA,NA
"1228",2020-04-05,"Johnson",2,0,NA,NA,2,12,14,2,0,0,NA,NA,1,2,NA,NA
"1229",2020-04-05,"Knox",115,16,NA,NA,115,1121,1236,67,0,1,NA,NA,13,112,NA,NA
"1230",2020-04-05,"Lake",0,0,NA,NA,0,19,19,1,0,0,NA,NA,0,0,NA,NA
"1231",2020-04-05,"Lauderdale",2,0,NA,NA,2,56,58,-5,0,0,NA,NA,0,2,NA,NA
"1232",2020-04-05,"Lawrence",3,0,NA,NA,3,155,158,3,0,0,NA,NA,0,3,NA,NA
"1233",2020-04-05,"Lewis",2,0,NA,NA,2,21,23,0,0,0,NA,NA,0,2,NA,NA
"1234",2020-04-05,"Lincoln",5,0,NA,NA,5,63,68,-1,0,0,NA,NA,0,5,NA,NA
"1235",2020-04-05,"Loudon",13,0,NA,NA,13,148,161,4,0,0,NA,NA,0,13,NA,NA
"1236",2020-04-05,"Macon",9,2,NA,NA,9,165,174,11,0,0,NA,NA,1,8,NA,NA
"1237",2020-04-05,"Madison",19,0,NA,NA,19,271,290,20,0,0,NA,NA,1,19,NA,NA
"1238",2020-04-05,"Marion",16,0,NA,NA,16,67,83,5,0,1,NA,NA,-1,15,NA,NA
"1239",2020-04-05,"Marshall",6,2,NA,NA,6,140,146,9,0,0,NA,NA,2,6,NA,NA
"1240",2020-04-05,"Maury",21,0,NA,NA,21,487,508,20,0,0,NA,NA,0,21,NA,NA
"1241",2020-04-05,"McMinn",3,0,NA,NA,3,204,207,11,0,0,NA,NA,0,3,NA,NA
"1242",2020-04-05,"McNairy",3,0,NA,NA,3,75,78,0,0,0,NA,NA,0,3,NA,NA
"1243",2020-04-05,"Meigs",2,0,NA,NA,2,50,52,2,0,0,NA,NA,0,2,NA,NA
"1244",2020-04-05,"Monroe",6,0,NA,NA,6,135,141,18,0,0,NA,NA,1,6,NA,NA
"1245",2020-04-05,"Montgomery",51,5,NA,NA,51,686,737,43,0,1,NA,NA,4,50,NA,NA
"1246",2020-04-05,"Moore",0,0,NA,NA,0,16,16,0,0,0,NA,NA,0,0,NA,NA
"1247",2020-04-05,"Morgan",4,0,NA,NA,4,44,48,6,0,0,NA,NA,1,4,NA,NA
"1248",2020-04-05,"Obion",2,0,NA,NA,2,80,82,3,0,1,NA,NA,0,1,NA,NA
"1249",2020-04-05,"Out of State",265,47,NA,NA,265,7238,7503,1134,-1,0,NA,NA,47,265,NA,NA
"1250",2020-04-05,"Overton",3,1,NA,NA,3,112,115,7,0,0,NA,NA,1,3,NA,NA
"1251",2020-04-05,"Pending",86,23,NA,NA,86,7400,7486,1057,0,0,NA,NA,21,84,NA,NA
"1252",2020-04-05,"Perry",3,0,NA,NA,3,30,33,4,0,0,NA,NA,0,3,NA,NA
"1253",2020-04-05,"Pickett",0,0,NA,NA,0,15,15,2,0,0,NA,NA,0,0,NA,NA
"1254",2020-04-05,"Polk",3,0,NA,NA,3,22,25,1,0,0,NA,NA,0,3,NA,NA
"1255",2020-04-05,"Putnam",52,0,NA,NA,52,407,459,45,0,0,NA,NA,0,52,NA,NA
"1256",2020-04-05,"Rhea",0,0,NA,NA,0,117,117,7,0,0,NA,NA,0,0,NA,NA
"1257",2020-04-05,"Roane",5,0,NA,NA,5,173,178,10,0,0,NA,NA,0,5,NA,NA
"1258",2020-04-05,"Robertson",59,8,NA,NA,59,433,492,52,0,0,NA,NA,11,59,NA,NA
"1259",2020-04-05,"Rutherford",147,7,NA,NA,147,1289,1436,44,0,3,NA,NA,4,144,NA,NA
"1260",2020-04-05,"Scott",3,0,NA,NA,3,65,68,4,0,0,NA,NA,0,3,NA,NA
"1261",2020-04-05,"Sequatchie",2,0,NA,NA,2,33,35,3,0,0,NA,NA,0,2,NA,NA
"1262",2020-04-05,"Sevier",14,1,NA,NA,14,291,305,4,0,0,NA,NA,9,14,NA,NA
"1263",2020-04-05,"Shelby",736,47,NA,NA,736,3302,4038,173,1,9,NA,NA,34,723,NA,NA
"1264",2020-04-05,"Smith",3,0,NA,NA,3,122,125,5,0,0,NA,NA,0,3,NA,NA
"1265",2020-04-05,"Stewart",2,1,NA,NA,2,61,63,8,0,0,NA,NA,2,2,NA,NA
"1266",2020-04-05,"Sullivan",21,3,NA,NA,21,205,226,12,0,1,NA,NA,12,20,NA,NA
"1267",2020-04-05,"Sumner",321,20,NA,NA,321,1154,1475,110,0,10,NA,NA,5,306,NA,NA
"1268",2020-04-05,"Tipton",33,2,NA,NA,33,256,289,20,0,0,NA,NA,3,33,NA,NA
"1269",2020-04-05,"Trousdale",8,1,NA,NA,8,43,51,7,0,1,NA,NA,0,7,NA,NA
"1270",2020-04-05,"Unicoi",1,0,NA,NA,1,30,31,0,0,0,NA,NA,0,1,NA,NA
"1271",2020-04-05,"Union",1,0,NA,NA,1,33,34,1,0,0,NA,NA,0,1,NA,NA
"1272",2020-04-05,"Van Buren",0,0,NA,NA,0,24,24,2,0,0,NA,NA,0,0,NA,NA
"1273",2020-04-05,"Warren",1,0,NA,NA,1,126,127,7,0,0,NA,NA,0,1,NA,NA
"1274",2020-04-05,"Washington",23,1,NA,NA,23,315,338,12,-2,0,NA,NA,1,23,NA,NA
"1275",2020-04-05,"Wayne",2,0,NA,NA,2,41,43,4,0,0,NA,NA,0,2,NA,NA
"1276",2020-04-05,"Weakley",5,4,NA,NA,5,90,95,17,0,0,NA,NA,4,5,NA,NA
"1277",2020-04-05,"White",2,0,NA,NA,2,123,125,19,0,0,NA,NA,2,2,NA,NA
"1278",2020-04-05,"Williamson",258,19,NA,NA,258,1817,2075,138,2,2,NA,NA,17,256,NA,NA
"1279",2020-04-05,"Wilson",93,11,NA,NA,93,961,1054,88,0,0,NA,NA,11,93,NA,NA
"1280",2020-04-06,"Anderson",10,0,NA,NA,10,231,241,14,0,0,NA,NA,0,10,NA,NA
"1281",2020-04-06,"Bedford",8,0,NA,NA,8,153,161,12,0,0,NA,NA,0,8,NA,NA
"1282",2020-04-06,"Benton",4,0,NA,NA,4,54,58,2,0,0,NA,NA,0,4,NA,NA
"1283",2020-04-06,"Bledsoe",3,0,NA,NA,3,24,27,1,0,0,NA,NA,0,3,NA,NA
"1284",2020-04-06,"Blount",38,2,NA,NA,38,294,332,14,1,2,NA,NA,2,36,NA,NA
"1285",2020-04-06,"Bradley",23,2,NA,NA,23,226,249,20,0,0,NA,NA,2,23,NA,NA
"1286",2020-04-06,"Campbell",5,0,NA,NA,5,88,93,4,0,0,NA,NA,0,5,NA,NA
"1287",2020-04-06,"Cannon",7,1,NA,NA,7,79,86,10,0,0,NA,NA,1,7,NA,NA
"1288",2020-04-06,"Carroll",8,1,NA,NA,8,127,135,8,0,0,NA,NA,1,8,NA,NA
"1289",2020-04-06,"Carter",3,0,NA,NA,3,79,82,1,0,0,NA,NA,0,3,NA,NA
"1290",2020-04-06,"Cheatham",13,0,NA,NA,13,282,295,22,0,0,NA,NA,0,13,NA,NA
"1291",2020-04-06,"Chester",6,0,NA,NA,6,72,78,6,0,0,NA,NA,0,6,NA,NA
"1292",2020-04-06,"Claiborne",2,0,NA,NA,2,63,65,8,0,0,NA,NA,0,2,NA,NA
"1293",2020-04-06,"Clay",1,0,NA,NA,1,75,76,21,0,0,NA,NA,0,1,NA,NA
"1294",2020-04-06,"Cocke",1,0,NA,NA,1,69,70,2,0,0,NA,NA,0,1,NA,NA
"1295",2020-04-06,"Coffee",7,2,NA,NA,7,210,217,9,0,0,NA,NA,2,7,NA,NA
"1296",2020-04-06,"Crockett",0,0,NA,NA,0,39,39,3,0,0,NA,NA,0,0,NA,NA
"1297",2020-04-06,"Cumberland",26,0,NA,NA,26,448,474,24,0,0,NA,NA,0,26,NA,NA
"1298",2020-04-06,"Davidson",819,18,NA,NA,819,5979,6798,278,1,7,NA,NA,18,812,NA,NA
"1299",2020-04-06,"Decatur",0,0,NA,NA,0,50,50,2,0,0,NA,NA,0,0,NA,NA
"1300",2020-04-06,"Dekalb",7,0,NA,NA,7,107,114,2,0,0,NA,NA,0,7,NA,NA
"1301",2020-04-06,"Dickson",24,1,NA,NA,24,193,217,8,0,0,NA,NA,1,24,NA,NA
"1302",2020-04-06,"Dyer",9,0,NA,NA,9,116,125,3,0,0,NA,NA,0,9,NA,NA
"1303",2020-04-06,"Fayette",21,1,NA,NA,21,177,198,9,0,0,NA,NA,1,21,NA,NA
"1304",2020-04-06,"Fentress",2,0,NA,NA,2,73,75,6,0,0,NA,NA,0,2,NA,NA
"1305",2020-04-06,"Franklin",14,2,NA,NA,14,125,139,12,0,1,NA,NA,2,13,NA,NA
"1306",2020-04-06,"Gibson",12,1,NA,NA,12,195,207,9,0,0,NA,NA,1,12,NA,NA
"1307",2020-04-06,"Giles",3,0,NA,NA,3,85,88,7,0,0,NA,NA,0,3,NA,NA
"1308",2020-04-06,"Grainger",3,0,NA,NA,3,48,51,0,0,0,NA,NA,0,3,NA,NA
"1309",2020-04-06,"Greene",17,0,NA,NA,17,92,109,4,0,1,NA,NA,0,16,NA,NA
"1310",2020-04-06,"Grundy",15,3,NA,NA,15,52,67,4,0,0,NA,NA,3,15,NA,NA
"1311",2020-04-06,"Hamblen",4,0,NA,NA,4,128,132,14,0,0,NA,NA,0,4,NA,NA
"1312",2020-04-06,"Hamilton",83,9,NA,NA,83,888,971,54,5,9,NA,NA,9,74,NA,NA
"1313",2020-04-06,"Hancock",0,0,NA,NA,0,12,12,0,0,0,NA,NA,0,0,NA,NA
"1314",2020-04-06,"Hardeman",6,0,NA,NA,6,91,97,2,0,0,NA,NA,0,6,NA,NA
"1315",2020-04-06,"Hardin",2,0,NA,NA,2,152,154,3,0,0,NA,NA,0,2,NA,NA
"1316",2020-04-06,"Hawkins",14,4,NA,NA,14,77,91,6,0,1,NA,NA,4,13,NA,NA
"1317",2020-04-06,"Haywood",5,2,NA,NA,5,52,57,3,0,0,NA,NA,2,5,NA,NA
"1318",2020-04-06,"Henderson",1,0,NA,NA,1,104,105,6,0,0,NA,NA,0,1,NA,NA
"1319",2020-04-06,"Henry",5,1,NA,NA,5,103,108,4,0,0,NA,NA,1,5,NA,NA
"1320",2020-04-06,"Hickman",2,0,NA,NA,2,83,85,2,0,0,NA,NA,0,2,NA,NA
"1321",2020-04-06,"Houston",2,0,NA,NA,2,85,87,3,0,0,NA,NA,0,2,NA,NA
"1322",2020-04-06,"Humphreys",3,0,NA,NA,3,61,64,2,0,0,NA,NA,0,3,NA,NA
"1323",2020-04-06,"Jackson",3,0,NA,NA,3,47,50,0,0,0,NA,NA,0,3,NA,NA
"1324",2020-04-06,"Jefferson",7,1,NA,NA,7,119,126,10,0,0,NA,NA,1,7,NA,NA
"1325",2020-04-06,"Johnson",2,0,NA,NA,2,12,14,0,0,0,NA,NA,0,2,NA,NA
"1326",2020-04-06,"Knox",119,4,NA,NA,119,1177,1296,60,2,3,NA,NA,4,116,NA,NA
"1327",2020-04-06,"Lake",0,0,NA,NA,0,20,20,1,0,0,NA,NA,0,0,NA,NA
"1328",2020-04-06,"Lauderdale",5,3,NA,NA,5,64,69,11,0,0,NA,NA,3,5,NA,NA
"1329",2020-04-06,"Lawrence",4,1,NA,NA,4,164,168,10,0,0,NA,NA,1,4,NA,NA
"1330",2020-04-06,"Lewis",2,0,NA,NA,2,21,23,0,0,0,NA,NA,0,2,NA,NA
"1331",2020-04-06,"Lincoln",5,0,NA,NA,5,64,69,1,0,0,NA,NA,0,5,NA,NA
"1332",2020-04-06,"Loudon",13,0,NA,NA,13,158,171,10,0,0,NA,NA,0,13,NA,NA
"1333",2020-04-06,"Macon",11,2,NA,NA,11,169,180,6,1,1,NA,NA,2,10,NA,NA
"1334",2020-04-06,"Madison",22,3,NA,NA,22,313,335,45,0,0,NA,NA,3,22,NA,NA
"1335",2020-04-06,"Marion",20,4,NA,NA,20,67,87,4,0,1,NA,NA,4,19,NA,NA
"1336",2020-04-06,"Marshall",9,3,NA,NA,9,143,152,6,0,0,NA,NA,3,9,NA,NA
"1337",2020-04-06,"Maury",24,3,NA,NA,24,495,519,11,0,0,NA,NA,3,24,NA,NA
"1338",2020-04-06,"McMinn",3,0,NA,NA,3,216,219,12,0,0,NA,NA,0,3,NA,NA
"1339",2020-04-06,"McNairy",4,1,NA,NA,4,83,87,9,0,0,NA,NA,1,4,NA,NA
"1340",2020-04-06,"Meigs",2,0,NA,NA,2,55,57,5,0,0,NA,NA,0,2,NA,NA
"1341",2020-04-06,"Monroe",6,0,NA,NA,6,138,144,3,0,0,NA,NA,0,6,NA,NA
"1342",2020-04-06,"Montgomery",54,3,NA,NA,54,734,788,51,0,1,NA,NA,3,53,NA,NA
"1343",2020-04-06,"Moore",0,0,NA,NA,0,18,18,2,0,0,NA,NA,0,0,NA,NA
"1344",2020-04-06,"Morgan",5,1,NA,NA,5,47,52,4,0,0,NA,NA,1,5,NA,NA
"1345",2020-04-06,"Obion",2,0,NA,NA,2,81,83,1,0,1,NA,NA,0,1,NA,NA
"1346",2020-04-06,"Out of State",290,25,NA,NA,290,7862,8152,649,0,0,NA,NA,25,290,NA,NA
"1347",2020-04-06,"Overton",4,1,NA,NA,4,123,127,12,0,0,NA,NA,1,4,NA,NA
"1348",2020-04-06,"Pending",69,-17,NA,NA,69,7351,7420,-66,2,2,NA,NA,-17,67,NA,NA
"1349",2020-04-06,"Perry",3,0,NA,NA,3,30,33,0,0,0,NA,NA,0,3,NA,NA
"1350",2020-04-06,"Pickett",0,0,NA,NA,0,16,16,1,0,0,NA,NA,0,0,NA,NA
"1351",2020-04-06,"Polk",3,0,NA,NA,3,27,30,5,0,0,NA,NA,0,3,NA,NA
"1352",2020-04-06,"Putnam",55,3,NA,NA,55,430,485,26,0,0,NA,NA,3,55,NA,NA
"1353",2020-04-06,"Rhea",0,0,NA,NA,0,128,128,11,0,0,NA,NA,0,0,NA,NA
"1354",2020-04-06,"Roane",5,0,NA,NA,5,187,192,14,0,0,NA,NA,0,5,NA,NA
"1355",2020-04-06,"Robertson",60,1,NA,NA,60,455,515,23,0,0,NA,NA,1,60,NA,NA
"1356",2020-04-06,"Rutherford",161,14,NA,NA,161,1385,1546,110,0,3,NA,NA,14,158,NA,NA
"1357",2020-04-06,"Scott",3,0,NA,NA,3,66,69,1,0,0,NA,NA,0,3,NA,NA
"1358",2020-04-06,"Sequatchie",2,0,NA,NA,2,33,35,0,0,0,NA,NA,0,2,NA,NA
"1359",2020-04-06,"Sevier",16,2,NA,NA,16,312,328,23,0,0,NA,NA,2,16,NA,NA
"1360",2020-04-06,"Shelby",766,30,NA,NA,766,3396,4162,124,4,13,NA,NA,30,753,NA,NA
"1361",2020-04-06,"Smith",3,0,NA,NA,3,125,128,3,0,0,NA,NA,0,3,NA,NA
"1362",2020-04-06,"Stewart",2,0,NA,NA,2,66,68,5,0,0,NA,NA,0,2,NA,NA
"1363",2020-04-06,"Sullivan",25,4,NA,NA,25,211,236,10,0,1,NA,NA,4,24,NA,NA
"1364",2020-04-06,"Sumner",335,14,NA,NA,335,1221,1556,81,5,15,NA,NA,14,320,NA,NA
"1365",2020-04-06,"Tipton",36,3,NA,NA,36,275,311,22,0,0,NA,NA,3,36,NA,NA
"1366",2020-04-06,"Trousdale",11,3,NA,NA,11,44,55,4,0,1,NA,NA,3,10,NA,NA
"1367",2020-04-06,"Unicoi",1,0,NA,NA,1,31,32,1,0,0,NA,NA,0,1,NA,NA
"1368",2020-04-06,"Union",1,0,NA,NA,1,34,35,1,0,0,NA,NA,0,1,NA,NA
"1369",2020-04-06,"Van Buren",0,0,NA,NA,0,25,25,1,0,0,NA,NA,0,0,NA,NA
"1370",2020-04-06,"Warren",1,0,NA,NA,1,134,135,8,0,0,NA,NA,0,1,NA,NA
"1371",2020-04-06,"Washington",24,1,NA,NA,24,320,344,6,0,0,NA,NA,1,24,NA,NA
"1372",2020-04-06,"Wayne",2,0,NA,NA,2,45,47,4,0,0,NA,NA,0,2,NA,NA
"1373",2020-04-06,"Weakley",5,0,NA,NA,5,97,102,7,0,0,NA,NA,0,5,NA,NA
"1374",2020-04-06,"White",2,0,NA,NA,2,128,130,5,0,0,NA,NA,0,2,NA,NA
"1375",2020-04-06,"Williamson",260,2,NA,NA,260,1849,2109,34,0,2,NA,NA,2,258,NA,NA
"1376",2020-04-06,"Wilson",97,4,NA,NA,97,996,1093,39,0,0,NA,NA,4,97,NA,NA
"1377",2020-04-07,"Anderson",11,1,NA,NA,11,270,281,40,0,0,NA,NA,1,11,NA,NA
"1378",2020-04-07,"Bedford",10,2,NA,NA,10,164,174,13,0,0,NA,NA,2,10,NA,NA
"1379",2020-04-07,"Benton",4,0,NA,NA,4,58,62,4,0,0,NA,NA,0,4,NA,NA
"1380",2020-04-07,"Bledsoe",3,0,NA,NA,3,32,35,8,0,0,NA,NA,0,3,NA,NA
"1381",2020-04-07,"Blount",41,3,NA,NA,41,349,390,58,0,2,NA,NA,3,39,NA,NA
"1382",2020-04-07,"Bradley",25,2,NA,NA,25,268,293,44,0,0,NA,NA,2,25,NA,NA
"1383",2020-04-07,"Campbell",6,1,NA,NA,6,101,107,14,0,0,NA,NA,1,6,NA,NA
"1384",2020-04-07,"Cannon",7,0,NA,NA,7,82,89,3,0,0,NA,NA,0,7,NA,NA
"1385",2020-04-07,"Carroll",8,0,NA,NA,8,141,149,14,0,0,NA,NA,0,8,NA,NA
"1386",2020-04-07,"Carter",3,0,NA,NA,3,95,98,16,0,0,NA,NA,0,3,NA,NA
"1387",2020-04-07,"Cheatham",13,0,NA,NA,13,331,344,49,0,0,NA,NA,0,13,NA,NA
"1388",2020-04-07,"Chester",7,1,NA,NA,7,85,92,14,0,0,NA,NA,1,7,NA,NA
"1389",2020-04-07,"Claiborne",2,0,NA,NA,2,71,73,8,0,0,NA,NA,0,2,NA,NA
"1390",2020-04-07,"Clay",1,0,NA,NA,1,78,79,3,0,0,NA,NA,0,1,NA,NA
"1391",2020-04-07,"Cocke",2,1,NA,NA,2,76,78,8,0,0,NA,NA,1,2,NA,NA
"1392",2020-04-07,"Coffee",7,0,NA,NA,7,223,230,13,0,0,NA,NA,0,7,NA,NA
"1393",2020-04-07,"Crockett",0,0,NA,NA,0,52,52,13,0,0,NA,NA,0,0,NA,NA
"1394",2020-04-07,"Cumberland",32,6,NA,NA,32,525,557,83,0,0,NA,NA,6,32,NA,NA
"1395",2020-04-07,"Davidson",888,69,NA,NA,888,6359,7247,449,2,9,NA,NA,67,879,NA,NA
"1396",2020-04-07,"Decatur",0,0,NA,NA,0,57,57,7,0,0,NA,NA,0,0,NA,NA
"1397",2020-04-07,"Dekalb",7,0,NA,NA,7,119,126,12,0,0,NA,NA,0,7,NA,NA
"1398",2020-04-07,"Dickson",27,3,NA,NA,27,210,237,20,0,0,NA,NA,3,27,NA,NA
"1399",2020-04-07,"Dyer",10,1,NA,NA,10,130,140,15,0,0,NA,NA,1,10,NA,NA
"1400",2020-04-07,"Fayette",21,0,NA,NA,21,189,210,12,0,0,NA,NA,0,21,NA,NA
"1401",2020-04-07,"Fentress",2,0,NA,NA,2,84,86,11,0,0,NA,NA,0,2,NA,NA
"1402",2020-04-07,"Franklin",14,0,NA,NA,14,136,150,11,0,1,NA,NA,0,13,NA,NA
"1403",2020-04-07,"Gibson",13,1,NA,NA,13,226,239,32,0,0,NA,NA,1,13,NA,NA
"1404",2020-04-07,"Giles",3,0,NA,NA,3,112,115,27,0,0,NA,NA,0,3,NA,NA
"1405",2020-04-07,"Grainger",3,0,NA,NA,3,54,57,6,0,0,NA,NA,0,3,NA,NA
"1406",2020-04-07,"Greene",18,1,NA,NA,18,117,135,26,0,1,NA,NA,1,17,NA,NA
"1407",2020-04-07,"Grundy",16,1,NA,NA,16,69,85,18,0,0,NA,NA,1,16,NA,NA
"1408",2020-04-07,"Hamblen",4,0,NA,NA,4,150,154,22,0,0,NA,NA,0,4,NA,NA
"1409",2020-04-07,"Hamilton",95,12,NA,NA,95,1025,1120,149,0,9,NA,NA,12,86,NA,NA
"1410",2020-04-07,"Hancock",0,0,NA,NA,0,12,12,0,0,0,NA,NA,0,0,NA,NA
"1411",2020-04-07,"Hardeman",6,0,NA,NA,6,104,110,13,0,0,NA,NA,0,6,NA,NA
"1412",2020-04-07,"Hardin",2,0,NA,NA,2,166,168,14,0,0,NA,NA,0,2,NA,NA
"1413",2020-04-07,"Hawkins",16,2,NA,NA,16,104,120,29,0,1,NA,NA,2,15,NA,NA
"1414",2020-04-07,"Haywood",6,1,NA,NA,6,60,66,9,0,0,NA,NA,1,6,NA,NA
"1415",2020-04-07,"Henderson",2,1,NA,NA,2,122,124,19,0,0,NA,NA,1,2,NA,NA
"1416",2020-04-07,"Henry",6,1,NA,NA,6,121,127,19,0,0,NA,NA,1,6,NA,NA
"1417",2020-04-07,"Hickman",2,0,NA,NA,2,85,87,2,0,0,NA,NA,0,2,NA,NA
"1418",2020-04-07,"Houston",2,0,NA,NA,2,88,90,3,0,0,NA,NA,0,2,NA,NA
"1419",2020-04-07,"Humphreys",4,1,NA,NA,4,69,73,9,0,0,NA,NA,1,4,NA,NA
"1420",2020-04-07,"Jackson",3,0,NA,NA,3,51,54,4,0,0,NA,NA,0,3,NA,NA
"1421",2020-04-07,"Jefferson",10,3,NA,NA,10,139,149,23,0,0,NA,NA,3,10,NA,NA
"1422",2020-04-07,"Johnson",2,0,NA,NA,2,13,15,1,0,0,NA,NA,0,2,NA,NA
"1423",2020-04-07,"Knox",143,24,NA,NA,143,1530,1673,377,0,3,NA,NA,24,140,NA,NA
"1424",2020-04-07,"Lake",0,0,NA,NA,0,22,22,2,0,0,NA,NA,0,0,NA,NA
"1425",2020-04-07,"Lauderdale",5,0,NA,NA,5,74,79,10,0,0,NA,NA,0,5,NA,NA
"1426",2020-04-07,"Lawrence",6,2,NA,NA,6,197,203,35,0,0,NA,NA,2,6,NA,NA
"1427",2020-04-07,"Lewis",2,0,NA,NA,2,23,25,2,0,0,NA,NA,0,2,NA,NA
"1428",2020-04-07,"Lincoln",6,1,NA,NA,6,67,73,4,0,0,NA,NA,1,6,NA,NA
"1429",2020-04-07,"Loudon",15,2,NA,NA,15,176,191,20,0,0,NA,NA,2,15,NA,NA
"1430",2020-04-07,"Macon",12,1,NA,NA,12,178,190,10,0,1,NA,NA,1,11,NA,NA
"1431",2020-04-07,"Madison",43,21,NA,NA,43,450,493,158,0,0,NA,NA,21,43,NA,NA
"1432",2020-04-07,"Marion",21,1,NA,NA,21,80,101,14,0,1,NA,NA,1,20,NA,NA
"1433",2020-04-07,"Marshall",9,0,NA,NA,9,149,158,6,0,0,NA,NA,0,9,NA,NA
"1434",2020-04-07,"Maury",26,2,NA,NA,26,524,550,31,0,0,NA,NA,2,26,NA,NA
"1435",2020-04-07,"McMinn",3,0,NA,NA,3,254,257,38,0,0,NA,NA,0,3,NA,NA
"1436",2020-04-07,"McNairy",5,1,NA,NA,5,90,95,8,0,0,NA,NA,1,5,NA,NA
"1437",2020-04-07,"Meigs",2,0,NA,NA,2,58,60,3,0,0,NA,NA,0,2,NA,NA
"1438",2020-04-07,"Monroe",6,0,NA,NA,6,156,162,18,0,0,NA,NA,0,6,NA,NA
"1439",2020-04-07,"Montgomery",65,11,NA,NA,65,850,915,127,1,2,NA,NA,10,63,NA,NA
"1440",2020-04-07,"Moore",0,0,NA,NA,0,24,24,6,0,0,NA,NA,0,0,NA,NA
"1441",2020-04-07,"Morgan",5,0,NA,NA,5,55,60,8,0,0,NA,NA,0,5,NA,NA
"1442",2020-04-07,"Obion",3,1,NA,NA,3,89,92,9,0,1,NA,NA,1,2,NA,NA
"1443",2020-04-07,"Out of State",281,-9,NA,NA,281,8984,9265,1113,2,2,NA,NA,-11,279,NA,NA
"1444",2020-04-07,"Overton",4,0,NA,NA,4,148,152,25,0,0,NA,NA,0,4,NA,NA
"1445",2020-04-07,"Pending",68,-1,NA,NA,68,8041,8109,689,-1,1,NA,NA,0,67,NA,NA
"1446",2020-04-07,"Perry",3,0,NA,NA,3,32,35,2,0,0,NA,NA,0,3,NA,NA
"1447",2020-04-07,"Pickett",0,0,NA,NA,0,18,18,2,0,0,NA,NA,0,0,NA,NA
"1448",2020-04-07,"Polk",3,0,NA,NA,3,31,34,4,0,0,NA,NA,0,3,NA,NA
"1449",2020-04-07,"Putnam",57,2,NA,NA,57,482,539,54,0,0,NA,NA,2,57,NA,NA
"1450",2020-04-07,"Rhea",0,0,NA,NA,0,147,147,19,0,0,NA,NA,0,0,NA,NA
"1451",2020-04-07,"Roane",5,0,NA,NA,5,206,211,19,0,0,NA,NA,0,5,NA,NA
"1452",2020-04-07,"Robertson",65,5,NA,NA,65,510,575,60,0,0,NA,NA,5,65,NA,NA
"1453",2020-04-07,"Rutherford",178,17,NA,NA,178,1602,1780,234,0,3,NA,NA,17,175,NA,NA
"1454",2020-04-07,"Scott",4,1,NA,NA,4,80,84,15,0,0,NA,NA,1,4,NA,NA
"1455",2020-04-07,"Sequatchie",1,-1,NA,NA,1,48,49,14,0,0,NA,NA,-1,1,NA,NA
"1456",2020-04-07,"Sevier",18,2,NA,NA,18,366,384,56,0,0,NA,NA,2,18,NA,NA
"1457",2020-04-07,"Shelby",835,69,NA,NA,835,3589,4424,262,2,15,NA,NA,67,820,NA,NA
"1458",2020-04-07,"Smith",3,0,NA,NA,3,137,140,12,0,0,NA,NA,0,3,NA,NA
"1459",2020-04-07,"Stewart",2,0,NA,NA,2,77,79,11,0,0,NA,NA,0,2,NA,NA
"1460",2020-04-07,"Sullivan",26,1,NA,NA,26,256,282,46,0,1,NA,NA,1,25,NA,NA
"1461",2020-04-07,"Sumner",361,26,NA,NA,361,1358,1719,163,0,15,NA,NA,26,346,NA,NA
"1462",2020-04-07,"Tipton",38,2,NA,NA,38,293,331,20,0,0,NA,NA,2,38,NA,NA
"1463",2020-04-07,"Trousdale",14,3,NA,NA,14,49,63,8,0,1,NA,NA,3,13,NA,NA
"1464",2020-04-07,"Unicoi",1,0,NA,NA,1,39,40,8,0,0,NA,NA,0,1,NA,NA
"1465",2020-04-07,"Union",1,0,NA,NA,1,39,40,5,0,0,NA,NA,0,1,NA,NA
"1466",2020-04-07,"Van Buren",0,0,NA,NA,0,28,28,3,0,0,NA,NA,0,0,NA,NA
"1467",2020-04-07,"Warren",2,1,NA,NA,2,157,159,24,0,0,NA,NA,1,2,NA,NA
"1468",2020-04-07,"Washington",27,3,NA,NA,27,361,388,44,0,0,NA,NA,3,27,NA,NA
"1469",2020-04-07,"Wayne",2,0,NA,NA,2,52,54,7,0,0,NA,NA,0,2,NA,NA
"1470",2020-04-07,"Weakley",5,0,NA,NA,5,113,118,16,0,0,NA,NA,0,5,NA,NA
"1471",2020-04-07,"White",2,0,NA,NA,2,160,162,32,0,0,NA,NA,0,2,NA,NA
"1472",2020-04-07,"Williamson",278,18,NA,NA,278,2023,2301,192,1,3,NA,NA,17,275,NA,NA
"1473",2020-04-07,"Wilson",113,16,NA,NA,113,1092,1205,112,0,0,NA,NA,16,113,NA,NA
"1474",2020-04-08,"Anderson",11,0,NA,NA,11,290,301,20,1,1,NA,NA,-1,10,NA,NA
"1475",2020-04-08,"Bedford",12,2,NA,NA,12,178,190,16,0,0,NA,NA,2,12,NA,NA
